,id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
25854,18613550,70,3,8,0.39,0,0,0,1,0,0,0,1,0
25855,18613981,36,2,82,3.99,119,0,0,0,1,0,0,1,0
25856,18614596,210,3,5,0.24,0,0,0,1,0,0,1,0,0
25857,18614630,40,2,49,2.38,349,0,1,0,0,0,0,1,0
25858,18615054,37,2,29,1.41,179,1,0,0,0,0,0,1,0
25859,18615497,140,1,1,0.05,0,0,1,0,0,0,0,1,0
25860,18615898,120,1,0,0.0,48,0,0,1,0,0,0,1,0
25861,18615903,95,4,48,2.28,63,0,1,0,0,0,0,1,0
25862,18615928,120,1,46,2.19,357,0,0,1,0,0,1,0,0
25863,18615964,90,2,4,0.3,0,0,1,0,0,0,1,0,0
25864,18616208,2900,1,0,0.0,179,0,0,1,0,0,1,0,0
25865,18616217,219,4,17,0.85,6,0,0,1,0,0,1,0,0
25866,18616234,70,1,11,0.52,0,0,0,1,0,0,0,1,0
25867,18616441,122,1,19,0.94,88,0,0,1,0,0,0,1,0
25868,18616809,169,5,1,0.05,0,0,1,0,0,0,1,0,0
25869,18617060,30,1,0,0.0,0,0,1,0,0,0,0,1,0
25870,18617195,125,3,15,0.72,75,0,1,0,0,0,1,0,0
25871,18617227,125,2,3,0.18,0,0,1,0,0,0,1,0,0
25872,18617676,110,4,8,0.39,13,0,0,1,0,0,1,0,0
25873,18624243,130,5,1,0.06,0,0,1,0,0,0,1,0,0
25874,18626606,200,4,10,0.56,33,0,0,1,0,0,1,0,0
25875,18626635,45,2,5,0.25,0,0,0,0,1,0,0,1,0
25876,18628912,170,1,20,0.96,0,0,0,1,0,0,1,0,0
25877,18629326,110,1,0,0.0,0,0,1,0,0,0,0,1,0
25878,18629621,100,1,0,0.0,0,0,1,0,0,0,1,0,0
25879,18630242,175,30,9,0.45,358,0,0,1,0,0,1,0,0
25880,18630660,133,3,5,0.24,0,0,0,1,0,0,1,0,0
25881,18630843,175,30,9,0.55,338,0,0,1,0,0,0,1,0
25882,18631396,200,30,4,0.44,338,0,0,1,0,0,1,0,0
25883,18632197,75,2,13,0.71,0,0,0,1,0,0,0,1,0
25884,18632251,200,30,4,0.25,338,0,0,1,0,0,1,0,0
25885,18632502,125,2,47,2.27,290,0,1,0,0,0,1,0,0
25886,18632582,225,2,12,0.57,89,0,1,0,0,0,1,0,0
25887,18634847,50,2,12,0.61,363,0,1,0,0,0,0,1,0
25888,18635071,120,30,4,0.19,326,0,1,0,0,0,1,0,0
25889,18635370,50,365,0,0.0,362,1,0,0,0,0,0,1,0
25890,18635942,120,1,70,3.37,29,0,0,1,0,0,1,0,0
25891,18636030,50,1,0,0.0,0,0,0,1,0,0,0,1,0
25892,18636622,100,30,3,0.17,56,0,0,0,1,0,1,0,0
25893,18637270,45,2,6,0.3,0,0,1,0,0,0,0,1,0
25894,18637680,128,4,7,0.38,0,0,1,0,0,0,1,0,0
25895,18637912,80,2,52,2.83,121,0,1,0,0,0,1,0,0
25896,18638015,60,5,2,0.1,0,0,1,0,0,0,0,1,0
25897,18645286,26,7,0,0.0,0,0,1,0,0,0,0,1,0
25898,18646075,39,30,4,0.22,364,0,0,1,0,0,0,1,0
25899,18646653,123,3,29,1.37,0,0,0,1,0,0,1,0,0
25900,18647180,185,3,1,0.05,0,0,1,0,0,0,1,0,0
25901,18647217,55,3,85,4.05,98,0,0,1,0,0,0,1,0
25902,18647731,133,7,9,0.44,0,0,0,1,0,0,1,0,0
25903,18648243,70,14,37,1.78,51,0,0,1,0,0,0,1,0
25904,18648360,450,3,3,0.16,0,0,1,0,0,0,1,0,0
25905,18648591,40,1,0,0.0,0,0,1,0,0,0,0,1,0
25906,18649105,90,3,16,0.76,364,0,0,0,1,0,0,1,0
25907,18649351,400,1,33,2.21,31,0,1,0,0,0,0,1,0
25908,18649688,215,3,5,0.53,173,0,1,0,0,0,1,0,0
25909,18649806,62,3,26,1.23,179,0,0,0,1,0,0,1,0
25910,18649822,287,1,48,2.37,328,0,0,1,0,0,1,0,0
25911,18649858,234,3,13,0.62,73,0,0,1,0,0,1,0,0
25912,18650087,200,1,62,2.98,89,0,0,1,0,0,1,0,0
25913,18650569,58,1,81,4.08,89,0,1,0,0,0,0,1,0
25914,18650811,40,1,12,0.9,0,0,1,0,0,0,0,1,0
25915,18652220,325,3,27,1.32,19,0,1,0,0,0,1,0,0
25916,18652544,222,30,0,0.0,181,0,0,1,0,0,1,0,0
25917,18655117,55,1,75,4.65,29,0,0,0,1,0,0,1,0
25918,18655581,150,1,0,0.0,276,0,1,0,0,0,1,0,0
25919,18655599,130,5,2,0.1,0,0,1,0,0,0,1,0,0
25920,18655815,70,2,1,0.06,82,0,0,1,0,0,0,1,0
25921,18655886,44,2,0,0.0,0,0,1,0,0,0,0,1,0
25922,18655992,85,1,0,0.0,0,0,1,0,0,0,0,1,0
25923,18656413,85,1,3,0.14,0,0,0,1,0,0,0,1,0
25924,18656661,52,2,12,0.58,0,0,1,0,0,0,0,1,0
25925,18657209,60,1,3,0.15,0,0,0,1,0,0,0,1,0
25926,18662619,275,3,8,0.4,9,0,1,0,0,0,1,0,0
25927,18662664,75,2,21,1.01,0,0,0,1,0,0,0,1,0
25928,18662841,125,1,0,0.0,0,0,1,0,0,0,1,0,0
25929,18664875,475,7,3,0.17,109,0,1,0,0,0,1,0,0
25930,18666300,144,1,67,3.18,96,0,0,1,0,0,1,0,0
25931,18666583,50,7,0,0.0,0,0,1,0,0,0,0,1,0
25932,18666586,199,30,2,0.11,365,0,0,1,0,0,1,0,0
25933,18666975,80,1,21,1.01,346,0,0,0,1,0,1,0,0
25934,18667184,200,3,4,0.23,93,0,1,0,0,0,1,0,0
25935,18667956,70,1,17,0.82,291,0,1,0,0,0,0,1,0
25936,18668037,52,7,0,0.0,0,0,0,1,0,0,0,1,0
25937,18668571,150,3,13,0.64,0,0,1,0,0,0,1,0,0
25938,18668594,63,3,0,0.0,0,0,1,0,0,0,0,1,0
25939,18669019,100,7,0,0.0,0,0,1,0,0,0,1,0,0
25940,18669496,50,1,23,1.21,88,0,0,0,0,1,0,1,0
25941,18669801,69,1,3,0.14,0,0,0,0,1,0,0,1,0
25942,18670480,116,2,0,0.0,0,0,1,0,0,0,1,0,0
25943,18671835,44,1,103,11.93,64,0,0,0,1,0,0,1,0
25944,18672625,115,2,4,0.19,0,0,0,1,0,0,1,0,0
25945,18672760,100,2,0,0.0,0,0,0,1,0,0,1,0,0
25946,18672921,60,3,2,0.1,0,0,0,1,0,0,0,1,0
25947,18673613,180,1,7,0.33,0,0,0,1,0,0,0,1,0
25948,18674105,95,3,2,0.1,0,0,0,1,0,0,1,0,0
25949,18675061,70,7,5,0.24,0,0,0,1,0,0,0,1,0
25950,18675083,275,3,0,0.0,0,0,0,1,0,0,1,0,0
25951,18675215,195,3,14,0.75,0,0,0,1,0,0,1,0,0
25952,18675599,45,7,11,0.52,0,0,1,0,0,0,0,1,0
25953,18676328,63,1,10,2.31,170,0,1,0,0,0,0,1,0
25954,18676837,135,2,52,3.05,52,0,0,1,0,0,0,1,0
25955,18680331,145,7,2,0.1,0,0,0,1,0,0,1,0,0
25956,18682184,180,30,3,0.18,194,0,0,1,0,0,1,0,0
25957,18682735,160,2,0,0.0,0,0,0,1,0,0,1,0,0
25958,18682763,98,2,0,0.0,0,0,1,0,0,0,1,0,0
25959,18683699,80,1,24,1.16,0,0,1,0,0,0,0,1,0
25960,18683879,150,30,2,0.2,180,0,0,1,0,0,1,0,0
25961,18685854,60,1,0,0.0,68,1,0,0,0,0,0,1,0
25962,18686269,430,6,0,0.0,0,0,1,0,0,0,0,1,0
25963,18686390,128,1,13,0.62,0,0,0,1,0,0,1,0,0
25964,18686501,55,2,0,0.0,0,0,0,1,0,0,0,0,1
25965,18686508,60,1,5,0.24,365,0,1,0,0,0,0,1,0
25966,18686817,89,1,5,0.24,364,0,1,0,0,0,0,1,0
25967,18687242,600,2,74,3.56,184,0,0,1,0,0,1,0,0
25968,18687775,95,1,33,1.59,179,0,1,0,0,0,0,1,0
25969,18688150,60,2,36,2.07,51,0,0,1,0,0,0,1,0
25970,18688588,150,30,4,0.3,261,0,0,1,0,0,1,0,0
25971,18688662,49,30,0,0.0,0,0,1,0,0,0,0,1,0
25972,18689454,145,2,11,0.53,218,0,1,0,0,0,1,0,0
25973,18689588,97,5,6,0.31,0,0,1,0,0,0,1,0,0
25974,18690466,45,2,43,2.15,364,1,0,0,0,0,0,1,0
25975,18690651,50,7,0,0.0,0,0,0,1,0,0,0,1,0
25976,18690921,110,1,135,6.48,73,0,0,1,0,0,0,1,0
25977,18691084,65,7,1,0.07,0,0,1,0,0,0,0,1,0
25978,18691948,80,4,3,0.14,7,0,0,1,0,0,0,1,0
25979,18692028,325,2,77,3.78,169,0,1,0,0,0,1,0,0
25980,18692321,129,20,0,0.0,0,0,1,0,0,0,1,0,0
25981,18693200,185,1,100,4.79,120,0,0,1,0,0,1,0,0
25982,18695104,104,3,28,1.34,9,0,0,1,0,0,0,1,0
25983,18695409,275,2,12,0.6,92,0,1,0,0,0,1,0,0
25984,18699576,150,2,2,0.1,0,0,1,0,0,0,1,0,0
25985,18700004,85,5,0,0.0,0,0,1,0,0,0,0,1,0
25986,18701095,45,2,19,0.91,0,0,1,0,0,0,0,1,0
25987,18701144,185,4,11,0.53,89,0,1,0,0,0,1,0,0
25988,18702075,60,1,5,0.24,0,1,0,0,0,0,0,1,0
25989,18703732,150,2,121,5.98,206,0,1,0,0,0,1,0,0
25990,18704012,120,2,3,0.18,0,0,1,0,0,0,0,1,0
25991,18704413,200,2,63,3.11,277,0,1,0,0,0,1,0,0
25992,18704805,235,30,1,0.11,365,0,0,1,0,0,1,0,0
25993,18704993,49,5,4,0.2,0,0,0,0,1,0,0,0,1
25994,18705087,200,2,10,0.49,66,0,0,1,0,0,1,0,0
25995,18706173,160,3,50,2.61,138,0,1,0,0,0,1,0,0
25996,18706845,42,1,29,1.42,47,0,1,0,0,0,0,1,0
25997,18706893,135,30,0,0.0,364,0,0,1,0,0,1,0,0
25998,18707185,151,2,82,3.94,76,0,0,0,1,0,1,0,0
25999,18707214,175,3,3,0.16,0,0,1,0,0,0,1,0,0
26000,18707698,164,2,2,0.1,0,0,0,1,0,0,1,0,0
26001,18708817,55,1,0,0.0,89,0,1,0,0,0,0,1,0
26002,18714427,125,3,9,0.44,0,0,1,0,0,0,1,0,0
26003,18714943,175,2,90,4.47,135,0,1,0,0,0,1,0,0
26004,18715053,50,1,34,1.81,90,1,0,0,0,0,0,1,0
26005,18715285,147,20,45,2.25,205,0,1,0,0,0,1,0,0
26006,18715653,66,2,13,0.68,0,0,1,0,0,0,0,1,0
26007,18716289,120,2,7,0.36,0,0,1,0,0,0,1,0,0
26008,18716439,88,2,6,0.3,0,0,1,0,0,0,1,0,0
26009,18716602,120,30,2,0.38,185,0,1,0,0,0,1,0,0
26010,18716795,63,30,8,0.39,271,0,0,1,0,0,0,1,0
26011,18718070,114,7,0,0.0,0,0,1,0,0,0,1,0,0
26012,18718195,90,1,39,1.9,364,0,0,1,0,0,0,1,0
26013,18719129,60,3,41,1.97,177,0,0,0,1,0,0,1,0
26014,18719477,55,7,0,0.0,0,0,0,1,0,0,0,1,0
26015,18719526,165,4,41,2.05,153,0,1,0,0,0,1,0,0
26016,18719602,105,4,1,0.05,0,0,0,1,0,0,0,1,0
26017,18719762,150,3,12,0.65,354,0,0,0,1,0,1,0,0
26018,18720109,95,3,0,0.0,358,0,0,0,1,0,0,0,1
26019,18721027,75,3,2,0.1,0,0,1,0,0,0,1,0,0
26020,18721209,60,1,35,1.79,365,1,0,0,0,0,0,1,0
26021,18721341,90,3,59,2.97,266,0,1,0,0,0,1,0,0
26022,18721845,55,2,3,0.14,0,0,0,0,1,0,0,1,0
26023,18722146,75,2,2,0.1,87,0,0,0,1,0,0,1,0
26024,18722657,41,3,1,0.05,0,0,1,0,0,0,0,1,0
26025,18723095,115,1,5,0.24,0,0,0,1,0,0,0,1,0
26026,18728915,100,3,3,0.14,0,0,1,0,0,0,1,0,0
26027,18728971,155,2,2,0.1,0,0,1,0,0,0,1,0,0
26028,18729143,52,3,92,4.42,49,0,1,0,0,0,0,1,0
26029,18729447,80,4,9,0.45,59,0,1,0,0,0,0,1,0
26030,18729461,75,7,5,0.26,0,0,0,1,0,0,1,0,0
26031,18729985,58,2,5,0.29,365,0,1,0,0,0,0,1,0
26032,18731029,40,30,5,0.36,220,0,0,1,0,0,0,1,0
26033,18731641,95,2,36,1.77,57,0,0,1,0,0,1,0,0
26034,18732648,50,5,10,0.49,136,0,1,0,0,0,0,1,0
26035,18734125,158,3,2,0.1,351,0,1,0,0,0,1,0,0
26036,18734225,60,20,2,0.1,0,0,1,0,0,0,0,1,0
26037,18734320,50,2,14,0.68,0,0,0,1,0,0,0,1,0
26038,18734427,65,1,0,0.0,0,1,0,0,0,0,0,1,0
26039,18734568,44,2,7,0.34,0,0,0,1,0,0,0,1,0
26040,18735563,30,1,0,0.0,0,0,1,0,0,0,0,1,0
26041,18735631,184,1,28,1.36,238,0,1,0,0,0,1,0,0
26042,18735653,175,3,14,0.69,10,0,1,0,0,0,1,0,0
26043,18736073,450,3,4,0.66,87,0,1,0,0,0,1,0,0
26044,18736260,100,7,2,0.1,0,0,1,0,0,0,1,0,0
26045,18736455,140,5,66,3.21,209,0,1,0,0,0,1,0,0
26046,18736484,49,2,60,2.92,157,0,0,0,1,0,0,1,0
26047,18736642,75,7,0,0.0,0,0,1,0,0,0,1,0,0
26048,18737220,51,5,4,1.13,162,0,1,0,0,0,1,0,0
26049,18737235,199,5,5,1.3,31,0,1,0,0,0,1,0,0
26050,18737594,495,3,2,0.39,30,0,1,0,0,0,1,0,0
26051,18739123,199,3,33,1.62,346,0,0,1,0,0,1,0,0
26052,18745141,29,1,38,1.83,40,0,1,0,0,0,0,1,0
26053,18745314,130,1,2,0.1,0,0,0,1,0,0,1,0,0
26054,18745487,500,1,0,0.0,173,0,0,1,0,0,0,1,0
26055,18745767,80,2,5,0.24,0,0,1,0,0,0,1,0,0
26056,18746696,125,2,8,0.39,0,0,1,0,0,0,1,0,0
26057,18746866,350,2,4,0.2,365,0,1,0,0,0,1,0,0
26058,18747972,185,2,39,1.88,0,0,1,0,0,0,1,0,0
26059,18748038,225,30,0,0.0,365,0,0,1,0,0,1,0,0
26060,18748170,90,1,3,0.86,179,0,1,0,0,0,0,1,0
26061,18749695,200,1,8,0.39,179,0,1,0,0,0,1,0,0
26062,18750232,150,1,5,0.26,0,0,0,1,0,0,1,0,0
26063,18750465,150,30,0,0.0,365,0,0,1,0,0,1,0,0
26064,18750494,95,2,26,1.26,85,0,1,0,0,0,0,1,0
26065,18750597,0,4,1,0.08,86,0,1,0,0,0,0,1,0
26066,18751192,65,5,3,0.16,0,0,1,0,0,0,0,1,0
26067,18751261,225,2,2,0.12,114,0,1,0,0,0,1,0,0
26068,18751687,100,2,0,0.0,365,0,1,0,0,0,0,1,0
26069,18752307,195,1,45,2.16,89,0,0,1,0,0,1,0,0
26070,18752314,200,1,24,1.2,18,0,0,1,0,0,1,0,0
26071,18753406,69,5,17,0.81,269,0,0,0,1,0,0,1,0
26072,18753411,75,1,5,0.25,0,0,0,1,0,0,0,1,0
26073,18753645,150,2,116,5.88,110,0,1,0,0,0,1,0,0
26074,18755777,40,1,58,2.79,2,0,0,0,0,1,0,1,0
26075,18755951,200,3,0,0.0,0,0,0,1,0,0,1,0,0
26076,18756112,260,3,1,0.06,0,0,0,1,0,0,1,0,0
26077,18757741,163,30,2,0.4,336,0,0,1,0,0,1,0,0
26078,18757881,163,30,0,0.0,357,0,0,1,0,0,1,0,0
26079,18758370,150,2,84,4.26,39,0,1,0,0,0,1,0,0
26080,18758525,270,3,18,0.91,0,0,0,1,0,0,1,0,0
26081,18759478,23,3,50,2.42,63,1,0,0,0,0,0,1,0
26082,18762619,58,1,0,0.0,0,0,0,1,0,0,0,0,1
26083,18763188,295,7,1,0.18,263,0,0,1,0,0,1,0,0
26084,18764827,45,1,2,0.15,0,0,0,1,0,0,0,1,0
26085,18766576,65,3,8,1.63,323,0,0,1,0,0,1,0,0
26086,18766657,315,2,14,1.05,52,0,0,1,0,0,1,0,0
26087,18767571,250,30,14,0.94,338,0,0,1,0,0,1,0,0
26088,18767695,80,14,1,0.05,17,0,1,0,0,0,0,1,0
26089,18767961,80,2,46,2.62,25,0,1,0,0,0,0,1,0
26090,18768127,88,2,6,0.35,58,0,0,0,1,0,1,0,0
26091,18768741,150,30,3,0.19,181,0,0,1,0,0,1,0,0
26092,18768978,70,3,16,0.9,0,0,0,1,0,0,0,1,0
26093,18769322,146,30,1,0.06,365,0,0,1,0,0,1,0,0
26094,18769363,98,1,1,0.05,0,0,1,0,0,0,0,1,0
26095,18769652,250,2,9,0.46,0,0,1,0,0,0,1,0,0
26096,18770418,238,3,1,0.06,90,0,0,0,1,0,1,0,0
26097,18771633,100,1,14,0.74,0,0,0,0,1,0,0,1,0
26098,18772198,265,2,46,2.76,241,0,0,1,0,0,1,0,0
26099,18772400,100,4,14,1.06,7,0,0,1,0,0,1,0,0
26100,18772566,60,1,4,0.2,0,0,0,1,0,0,0,1,0
26101,18774244,399,10,0,0.0,89,0,0,1,0,0,1,0,0
26102,18775891,495,2,91,4.36,179,0,0,1,0,0,1,0,0
26103,18776660,55,1,25,1.2,365,0,1,0,0,0,0,1,0
26104,18776908,160,2,27,1.37,3,0,0,1,0,0,1,0,0
26105,18776925,350,5,0,0.0,0,0,1,0,0,0,1,0,0
26106,18777537,109,3,9,0.46,365,0,1,0,0,0,0,1,0
26107,18777640,47,4,21,1.03,28,0,0,0,1,0,0,1,0
26108,18778024,100,2,75,3.66,11,0,0,0,1,0,0,1,0
26109,18782064,184,30,0,0.0,324,0,0,1,0,0,1,0,0
26110,18782857,250,30,0,0.0,364,0,0,1,0,0,1,0,0
26111,18783614,250,3,34,3.22,359,0,1,0,0,0,1,0,0
26112,18785035,77,2,17,0.93,48,0,1,0,0,0,0,1,0
26113,18785349,180,29,31,1.49,150,0,1,0,0,0,1,0,0
26114,18787858,150,30,0,0.0,123,0,0,1,0,0,1,0,0
26115,18787950,150,5,9,0.44,83,0,1,0,0,0,1,0,0
26116,18788839,150,3,0,0.0,307,0,0,0,1,0,1,0,0
26117,18788980,76,2,5,0.24,89,0,0,1,0,0,0,1,0
26118,18789421,125,3,75,3.83,330,0,1,0,0,0,1,0,0
26119,18790004,150,10,5,0.31,0,0,0,1,0,0,1,0,0
26120,18790445,75,2,29,1.45,179,0,1,0,0,0,0,1,0
26121,18790512,51,3,5,0.24,0,0,1,0,0,0,0,1,0
26122,18791570,53,3,54,2.76,198,0,1,0,0,0,0,1,0
26123,18791875,95,2,5,0.25,0,0,1,0,0,0,1,0,0
26124,18792188,95,1,9,0.45,0,0,0,1,0,0,0,1,0
26125,18792285,69,3,0,0.0,0,0,0,1,0,0,0,1,0
26126,18792703,195,30,1,0.07,365,0,0,1,0,0,1,0,0
26127,18793151,125,1,2,0.1,0,0,0,1,0,0,1,0,0
26128,18793633,256,2,24,1.25,36,0,0,1,0,0,1,0,0
26129,18793901,146,2,14,0.81,0,0,1,0,0,0,0,1,0
26130,18794192,100,1,23,1.19,0,0,0,0,1,0,1,0,0
26131,18794243,55,5,48,2.34,1,0,1,0,0,0,0,1,0
26132,18794618,169,30,0,0.0,179,0,0,1,0,0,1,0,0
26133,18794627,50,2,6,0.3,106,0,1,0,0,0,0,1,0
26134,18794680,65,5,14,1.6,365,0,1,0,0,0,0,1,0
26135,18794754,165,4,1,0.05,0,0,0,1,0,0,1,0,0
26136,18794969,140,2,56,2.79,276,0,1,0,0,0,1,0,0
26137,18795229,70,1,69,3.32,131,0,0,0,1,0,1,0,0
26138,18795447,55,2,99,5.25,277,1,0,0,0,0,0,1,0
26139,18795448,55,2,0,0.0,0,0,1,0,0,0,0,1,0
26140,18795534,250,2,1,0.06,0,0,0,1,0,0,1,0,0
26141,18802366,73,2,24,1.17,0,0,0,1,0,0,0,1,0
26142,18803064,62,3,79,3.81,309,0,1,0,0,0,0,1,0
26143,18803219,50,1,0,0.0,0,0,0,1,0,0,0,1,0
26144,18803472,355,4,4,0.2,362,0,0,1,0,0,1,0,0
26145,18805588,183,30,2,0.37,365,0,0,0,1,0,1,0,0
26146,18805749,79,1,4,0.22,0,0,0,0,1,0,0,1,0
26147,18806061,91,31,0,0.0,122,0,1,0,0,0,1,0,0
26148,18806323,250,2,43,2.19,290,0,0,0,1,0,1,0,0
26149,18808260,55,2,3,0.15,0,0,1,0,0,0,0,1,0
26150,18811187,50,25,0,0.0,87,0,0,1,0,0,0,1,0
26151,18811240,150,7,6,0.32,0,0,1,0,0,0,1,0,0
26152,18811557,305,2,6,0.68,53,0,0,1,0,0,1,0,0
26153,18812046,70,5,23,1.3,90,0,0,0,1,0,0,1,0
26154,18812153,150,30,3,0.18,176,0,0,1,0,0,1,0,0
26155,18812330,64,1,44,2.52,90,0,1,0,0,0,0,0,1
26156,18812670,68,14,0,0.0,0,0,0,1,0,0,0,1,0
26157,18813227,31,1,63,3.14,47,0,1,0,0,0,0,1,0
26158,18817404,125,1,1,0.11,0,0,1,0,0,0,0,1,0
26159,18820068,275,3,0,0.0,0,0,0,1,0,0,1,0,0
26160,18820144,120,4,5,0.29,4,0,1,0,0,0,1,0,0
26161,18820446,150,30,2,0.12,365,0,0,1,0,0,1,0,0
26162,18822687,70,3,18,0.87,0,0,0,1,0,0,0,1,0
26163,18822775,90,1,37,1.82,358,0,1,0,0,0,0,1,0
26164,18823516,130,1,115,5.56,74,0,0,1,0,0,0,1,0
26165,18823750,290,30,4,0.22,46,0,1,0,0,0,1,0,0
26166,18823774,160,31,6,0.38,351,0,0,1,0,0,1,0,0
26167,18823930,275,1,0,0.0,0,0,0,1,0,0,1,0,0
26168,18823940,43,1,4,0.19,0,0,1,0,0,0,0,1,0
26169,18823963,165,31,0,0.0,304,0,0,1,0,0,1,0,0
26170,18823971,108,30,3,0.19,305,0,0,1,0,0,1,0,0
26171,18824754,50,4,32,1.58,327,0,1,0,0,0,0,1,0
26172,18824820,115,4,9,0.46,88,0,1,0,0,0,1,0,0
26173,18826104,73,1,63,3.07,0,0,1,0,0,0,0,1,0
26174,18826197,85,5,37,1.85,299,0,1,0,0,0,0,1,0
26175,18826370,99,1,3,0.38,365,0,1,0,0,0,0,1,0
26176,18826776,230,2,29,1.4,1,0,0,1,0,0,1,0,0
26177,18828134,75,4,0,0.0,0,0,0,1,0,0,1,0,0
26178,18828803,150,30,4,0.22,349,0,0,1,0,0,1,0,0
26179,18828846,49,1,31,1.51,128,0,0,0,0,1,1,0,0
26180,18835820,10,2,10,0.49,0,0,0,1,0,0,1,0,0
26181,18836337,55,2,57,2.77,63,0,1,0,0,0,0,1,0
26182,18836532,97,1,35,1.74,163,0,1,0,0,0,1,0,0
26183,18837073,85,30,18,0.93,6,0,1,0,0,0,1,0,0
26184,18837416,350,1,86,4.91,42,0,0,1,0,0,1,0,0
26185,18838643,76,2,42,2.09,176,0,0,1,0,0,0,1,0
26186,18840106,95,5,0,0.0,0,0,1,0,0,0,0,1,0
26187,18840683,79,4,1,0.05,12,0,1,0,0,0,1,0,0
26188,18840688,350,2,5,0.26,0,0,1,0,0,0,1,0,0
26189,18840735,205,2,84,4.16,164,0,0,1,0,0,1,0,0
26190,18840866,210,2,14,0.83,68,0,0,1,0,0,0,1,0
26191,18841599,60,4,21,1.06,365,0,0,1,0,0,0,1,0
26192,18841864,120,2,1,0.05,0,0,1,0,0,0,1,0,0
26193,18842510,195,150,0,0.0,221,0,1,0,0,0,1,0,0
26194,18842882,85,7,1,0.05,0,0,1,0,0,0,1,0,0
26195,18844533,80,1,42,2.16,0,0,0,1,0,0,0,1,0
26196,18847331,40,7,6,0.36,97,0,0,1,0,0,0,1,0
26197,18848869,51,2,20,1.06,59,0,0,1,0,0,0,1,0
26198,18849349,149,5,5,0.25,0,0,0,1,0,0,1,0,0
26199,18849787,55,1,0,0.0,0,0,1,0,0,0,0,1,0
26200,18851441,175,28,5,0.27,66,0,0,1,0,0,1,0,0
26201,18851906,270,2,8,0.6,0,0,0,1,0,0,1,0,0
26202,18852048,49,3,1,0.05,0,1,0,0,0,0,0,1,0
26203,18852200,75,2,18,1.29,226,0,0,1,0,0,0,1,0
26204,18852245,55,4,6,0.32,111,0,0,1,0,0,0,1,0
26205,18852919,70,1,3,0.15,66,1,0,0,0,0,0,1,0
26206,18853435,54,1,61,3.04,306,0,0,0,1,0,0,1,0
26207,18853584,100,3,49,2.37,28,0,1,0,0,0,1,0,0
26208,18855394,55,5,2,0.1,0,0,1,0,0,0,0,1,0
26209,18855694,142,1,32,1.69,237,0,0,1,0,0,0,1,0
26210,18855750,48,2,45,2.18,180,0,0,0,1,0,0,1,0
26211,18855980,50,1,76,3.82,177,0,0,0,1,0,0,1,0
26212,18856302,109,1,73,3.61,80,0,1,0,0,0,1,0,0
26213,18857134,100,1,9,0.44,0,0,0,1,0,0,0,1,0
26214,18857790,40,2,74,3.61,359,0,1,0,0,0,0,1,0
26215,18857875,100,1,14,0.69,0,0,0,1,0,0,0,1,0
26216,18858192,99,4,59,2.88,69,0,0,0,1,0,1,0,0
26217,18858761,125,2,46,2.36,86,0,0,0,1,0,1,0,0
26218,18865446,65,2,43,2.28,32,1,0,0,0,0,1,0,0
26219,18866187,350,3,0,0.0,0,0,1,0,0,0,1,0,0
26220,18867401,200,2,67,3.24,328,0,0,1,0,0,1,0,0
26221,18869692,90,3,9,0.54,121,0,1,0,0,0,0,1,0
26222,18869812,169,2,4,0.2,0,0,0,1,0,0,1,0,0
26223,18870016,80,2,34,1.67,89,0,0,1,0,0,0,1,0
26224,18870281,29,3,0,0.0,0,0,1,0,0,0,0,1,0
26225,18870342,85,4,13,0.63,0,0,0,0,1,0,1,0,0
26226,18871062,100,2,7,0.34,0,1,0,0,0,0,1,0,0
26227,18871455,50,30,1,0.06,165,0,0,1,0,0,0,1,0
26228,18871571,150,3,62,3.16,55,0,0,1,0,0,0,1,0
26229,18871734,250,3,34,1.69,59,0,1,0,0,0,1,0,0
26230,18872076,50,1,2,0.1,0,0,0,1,0,0,0,1,0
26231,18872091,60,30,4,0.2,0,0,0,0,1,0,0,1,0
26232,18872495,60,1,7,0.41,0,0,0,0,1,0,0,1,0
26233,18872858,75,4,58,2.82,176,1,0,0,0,0,1,0,0
26234,18873598,175,30,0,0.0,181,0,0,1,0,0,1,0,0
26235,18873722,33,6,0,0.0,0,0,1,0,0,0,0,1,0
26236,18873930,175,30,5,0.27,151,0,0,1,0,0,1,0,0
26237,18874394,119,60,4,0.26,331,0,1,0,0,0,1,0,0
26238,18874640,130,30,0,0.0,322,0,0,1,0,0,1,0,0
26239,18875426,77,6,28,1.4,177,0,1,0,0,0,0,1,0
26240,18875512,118,3,83,4.07,15,0,0,1,0,0,1,0,0
26241,18875740,350,7,28,1.4,177,0,0,1,0,0,1,0,0
26242,18875994,170,3,0,0.0,0,0,0,1,0,0,1,0,0
26243,18876580,60,1,107,5.33,158,0,0,0,1,0,0,1,0
26244,18877051,140,30,11,0.6,364,0,1,0,0,0,1,0,0
26245,18877341,100,3,19,1.02,80,0,1,0,0,0,1,0,0
26246,18877694,50,2,41,1.99,179,0,0,0,1,0,0,1,0
26247,18878260,245,2,18,0.92,0,0,1,0,0,0,1,0,0
26248,18878633,80,1,8,0.39,0,0,0,1,0,0,0,1,0
26249,18879379,155,1,0,0.0,0,0,0,1,0,0,1,0,0
